playerName,team_name,fpl_minutes,fpl_goals,fpl_assits,fpl_cs,fpl_points,fpl_bonus,fpl_cprice,player_rating,touches,saves,total_pass,aerial_won,formation_place,accurate_pass,total_tackle,aerial_lost,fouls,yellow_card,total_scoring_att,man_of_the_match,goals,won_contest,blocked_scoring_att,goal_assist,good_high_claim,second_yellow,red_card,error_lead_to_goal,last_man_tackle,six_yard_block,post_scoring_att,att_pen_target,penalty_save,penalty_conceded,clearance_off_line,att_pen_goal,att_pen_miss,own_goals,att_pen_post
Emiliano Martínez,Arsenal,NA,NA,NA,NA,NA,NA,NA,1.6156249999999999,30.0,1.0,20.25,0.0,0.1875,11.0,0,0,0,0.0,0,0,0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Tomas Rosicky,Arsenal,583,2,1,1,36,3,4.6,3.338333333333334,35.333333333333336,0.0,29.733333333333334,2.25,1.3333333333333333,25.6,1.1111111111111112,2.0,1.1666666666666667,1.0,1.4285714285714286,0,1.0,2.75,1.0,1.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Joel Campbell,Arsenal,41,0,0,0,4,0,5.0,1.7757142857142856,12.5,0.0,8.75,0.0,0.0,7.25,1.0,1.0,0,0.0,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Julian Speroni,Crystal Palace,3204,0,0,6,115,7,4.8,6.1615789473684215,32.583333333333336,2.8125,24.916666666666668,1.0,0.9473684210526315,10.583333333333334,0,1.0,0,1.0,0,1.0,0,1.0,0,0,2.1666666666666665,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0
Joel Ward,Crystal Palace,3330,1,0,7,90,0,4.7,7.039189189189189,61.7027027027027,0.0,31.972972972972972,3.1515151515151514,2.7027027027027026,22.216216216216218,2.7941176470588234,1.9583333333333333,1.5833333333333333,1.0,1.0909090909090908,0,1.0,1.4545454545454546,1.0,0,0.0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0
Martin Kelly,Crystal Palace,2498,0,1,4,65,1,4.4,5.623684210526317,46.58064516129032,0.0,21.741935483870968,1.9583333333333333,1.8157894736842106,14.806451612903226,3.4814814814814814,1.411764705882353,1.7142857142857142,1.0,1.1111111111111112,1.0,0,1.1111111111111112,1.0,1.0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
Scott Dann,Crystal Palace,2920,2,4,6,105,7,4.9,6.965882352941178,37.411764705882355,0.0,24.61764705882353,3.5483870967741935,5.029411764705882,16.352941176470587,1.7222222222222223,2.7142857142857144,1.2608695652173914,1.0,1.2666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1.0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0
Brede Hangeland,Crystal Palace,1173,2,1,2,42,1,4.6,3.1835483870967742,34.642857142857146,0.0,23.214285714285715,3.9166666666666665,2.225806451612903,18.214285714285715,1.875,2.0,1.6,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,0
Joe Ledley,Crystal Palace,2571,2,1,5,81,4,5.2,6.414705882352942,43.71875,0.0,31.15625,2.142857142857143,6.205882352941177,25.548387096774192,2.56,2.6956521739130435,1.1,0.0,1.1818181818181819,0,1.0,1.25,1.0,0,0.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
Jason Puncheon,Crystal Palace,2823,6,7,6,128,14,5.5,6.98783783783784,51.78378378378378,0.0,30.864864864864863,1.0,6.54054054054054,23.594594594594593,2.3214285714285716,1.3125,1.7692307692307692,1.0,2.2413793103448274,1.0,1.0,1.9333333333333333,1.1875,1.4,0.0,1.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0
Yannick Bolasie,Crystal Palace,2771,4,12,6,132,8,5.6,7.054411764705882,44.029411764705884,0.0,19.558823529411764,1.9,9.794117647058824,14.029411764705882,1.9615384615384615,2.793103448275862,2.0,1.0,2.76,1.0,2.0,2.966666666666667,1.263157894736842,1.2,0.0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0
Mile Jedinak,Crystal Palace,2077,5,3,5,86,6,5.0,6.711111111111112,56.916666666666664,0.0,39.708333333333336,4.869565217391305,3.8518518518518516,26.458333333333332,3.4782608695652173,2.3333333333333335,2.238095238095238,1.0,1.631578947368421,1.0,1.0,1.0,1.25,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1.0,0,1.0,0,0,0
Marouane Chamakh,Crystal Palace,1149,2,2,2,45,4,5.2,6.3500000000000005,41.35294117647059,0.0,27.470588235294116,3.533333333333333,7.7368421052631575,20.0,2.0714285714285716,6.117647058823529,2.5,1.0,1.1,0,1.0,1.3333333333333333,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Fraizer Campbell,Crystal Palace,1174,4,1,2,51,5,5.0,4.465172413793104,20.85,0.0,12.0,1.8235294117647058,4.068965517241379,8.5,1.2857142857142858,3.0,1.5,1.0,1.6666666666666667,0,1.0,1.5,1.0,0,0.0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,0
Barry Bannan,Crystal Palace,138,0,0,0,7,0,4.7,2.708125,15.571428571428571,0.0,12.666666666666666,0.0,1.0625,8.333333333333334,1.3333333333333333,1.0,1.0,1.0,1.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Dwight Gayle,Crystal Palace,1096,5,2,2,67,8,4.5,4.918787878787879,19.24,0.0,11.291666666666666,2.4166666666666665,3.1818181818181817,8.173913043478262,1.4545454545454546,2.625,1.6363636363636365,1.0,2.3076923076923075,1.0,1.25,1.0,1.4285714285714286,1.0,0.0,0,0,0.0,0,1.0,1.0,0,0,0,0,1.0,0,0,0
Stuart O'Keefe,Crystal Palace,83,0,0,0,3,0,4.5,6.140000000000001,21.5,0.0,16.0,1.0,4.0,13.0,3.0,0,3.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Glenn Murray,Crystal Palace,868,7,5,1,70,10,4.5,5.852499999999999,21.41176470588235,0.0,10.823529411764707,4.9,4.05,6.5625,1.2857142857142858,4.266666666666667,2.3076923076923075,1.0,2.7142857142857144,1.0,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.5,0.0,1.0,1.0,0.0,0,0,1.0,1.0,0,0,0,1.0,0,0,0
Damien Delaney,Crystal Palace,2433,0,0,5,57,2,4.9,5.888235294117647,40.827586206896555,0.0,25.551724137931036,3.375,4.9411764705882355,17.75,2.1,2.65,1.2727272727272727,1.0,1.4444444444444444,0,0,1.3333333333333333,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0
Paddy McCarthy,Crystal Palace,0,0,0,0,0,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Wayne Hennessey,Crystal Palace,216,0,0,1,9,0,4.3,0.5107894736842106,28.333333333333332,2.0,22.666666666666668,0.0,0.05263157894736842,7.666666666666667,0,0,0,0.0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Tom Heaton,Burnley,3420,0,0,10,150,11,4.7,6.817894736842106,36.421052631578945,3.4594594594594597,26.342105263157894,1.2222222222222223,1.0,12.105263157894736,0,1.0,0,1.0,0,1.0,0,1.0,0,0,1.8888888888888888,0,0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0
Kieran Trippier,Burnley,3415,0,4,10,118,11,4.8,7.146578947368423,83.23684210526316,0.0,44.23684210526316,2.433333333333333,2.0,26.763157894736842,2.085714285714286,1.793103448275862,1.2142857142857142,1.0,1.1,0,0,1.3,1.0,1.0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0
Jason Shackell,Burnley,3346,0,0,10,99,5,4.4,7.272368421052634,50.60526315789474,0.0,32.78947368421053,4.722222222222222,6.0,25.5,1.5333333333333334,2.090909090909091,1.7692307692307692,1.0,1.125,1.0,0,1.0,1.0,0,0.0,0,0,0.0,1.0,1.0,0,0,0,0,1.0,0,0,1.0,0
Michael Duff,Burnley,1807,0,0,8,62,4,3.9,4.9153333333333356,46.714285714285715,0.0,30.476190476190474,4.2,3.5,21.714285714285715,1.411764705882353,3.235294117647059,1.4615384615384615,1.0,1.0,0,0,1.3333333333333333,1.0,0,0.0,0,1.0,0.0,0,1.0,0,0,0,1.0,0,0,0,0,0
Ben Mee,Burnley,2888,2,1,9,93,2,4.5,6.148947368421052,61.878787878787875,0.0,33.75757575757576,2.774193548387097,2.526315789473684,22.333333333333332,2.6,2.130434782608696,1.45,1.0,1.1764705882352942,0,1.0,1.4545454545454546,1.0,1.0,0.0,0,0,0.0,0,0,1.0,0,0,0,1.0,0,0,0,0
Scott Arfield,Burnley,3202,2,2,9,91,2,4.7,6.575945945945945,52.16216216216216,0.0,36.810810810810814,1.3888888888888888,7.162162162162162,27.83783783783784,2.2903225806451615,2.2413793103448274,1.6875,1.0,1.9130434782608696,0,1.0,1.88,1.1666666666666667,1.0,0.0,0,0,0.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0
Matthew Taylor,Burnley,565,0,1,3,21,0,4.7,6.489000000000002,29.8,0.0,17.0,1.8333333333333333,7.7,12.88888888888889,1.4,2.125,1.8,0.0,1.5,0,0,1.0,1.3333333333333333,1.0,0.0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0
Dean Marney,Burnley,1685,0,0,5,37,0,4.2,6.7385,55.3,0.0,44.05,1.375,4.6,36.9,3.0,1.7777777777777777,1.9090909090909092,1.0,1.125,0,0,1.2857142857142858,1.0,0,0.0,0,0,0.0,0,0,0,0,0,1.0,1.0,0,0,0,0
David Jones,Burnley,3204,0,0,10,82,0,4.5,6.715,53.416666666666664,0.0,42.361111111111114,1.3,7.333333333333333,35.388888888888886,2.125,1.5238095238095237,1.4,0.0,1.5,0,0,1.7142857142857142,1.5714285714285714,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0,1.0,0,0,0,0
Lukas Jutkiewicz,Burnley,981,0,3,3,43,0,4.4,4.295945945945946,20.565217391304348,0.0,12.652173913043478,4.785714285714286,2.5405405405405403,8.55,1.0,3.3333333333333335,1.6666666666666667,1.0,2.4,0,0,1.1666666666666667,1.3333333333333333,1.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Danny Ings,Burnley,3025,11,4,8,139,20,5.5,6.888857142857142,38.22857142857143,0.0,20.457142857142856,1.7222222222222223,9.4,14.542857142857143,1.6470588235294117,2.6666666666666665,1.4375,1.0,3.03125,1.0,1.1,2.28,1.2222222222222223,1.0,0.0,0,0,0.0,0,1.0,1.0,0,0,0,0,1.0,0,0,0
Matthew Gilks,Burnley,0,0,0,0,0,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Ross Wallace,Burnley,241,1,0,0,19,1,4.2,2.926875000000001,9.733333333333333,0.0,6.0,2.0,0.21875,4.714285714285714,1.0,0,1.6666666666666667,1.0,1.4285714285714286,0,1.0,1.0,1.25,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Ashley Barnes,Burnley,2418,5,2,6,88,8,4.4,6.5116666666666685,33.25714285714286,0.0,21.37142857142857,4.766666666666667,7.75,13.457142857142857,1.2777777777777777,6.764705882352941,2.642857142857143,1.0,2.4444444444444446,1.0,1.0,1.0,1.1666666666666667,1.0,0.0,1.0,1.0,0.0,0,0,1.3333333333333333,0,0,0,0,0,0,0,0
Michael Kightly,Burnley,948,1,2,0,33,0,4.5,3.0161111111111114,31.058823529411764,0.0,16.58823529411765,1.6,2.9444444444444446,11.235294117647058,2.1666666666666665,1.2222222222222223,1.5454545454545454,1.0,2.0,0,1.0,1.2,1.6666666666666667,1.0,0.0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,0
Marvin Sordell,Burnley,289,0,0,2,14,0,4.6,3.845,8.214285714285714,0.0,5.833333333333333,2.4,0.8181818181818182,3.5833333333333335,0,1.8571428571428572,1.3333333333333333,1.0,1.0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Kevin Long,Burnley,20,0,0,0,1,0,3.8,0.4507142857142857,8.0,0.0,3.0,1.0,0.0,2.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Cameron Dummigan,Burnley,0,0,0,0,0,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Thibaut Courtois,Chelsea,2813,0,0,12,121,1,5.9,5.867567567567566,33.25,2.740740740740741,23.15625,1.5,0.8648648648648649,11.5,0,0,0,1.0,0,1.0,0,1.0,0,0,2.3793103448275863,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
John Terry,Chelsea,3420,5,0,17,177,14,7.1,7.030789473684212,52.63157894736842,0.0,42.23684210526316,2.7777777777777777,6.0,37.8421052631579,1.9545454545454546,1.7619047619047619,1.1818181818181819,1.0,1.1111111111111112,1.0,1.0,0,1.0,0,0.0,0,0,0.0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0
Gary Cahill,Chelsea,2986,1,1,14,130,9,6.3,6.596578947368422,49.285714285714285,0.0,38.76470588235294,4.068965517241379,4.342105263157895,33.5,1.75,1.5555555555555556,1.4375,1.0,1.4666666666666666,0,1.0,1.0,1.0,0,0.0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0
Branislav Ivanovic,Chelsea,3420,4,6,17,179,13,7.7,7.2536842105263135,65.05263157894737,0.0,39.5,2.8,2.0,32.10526315789474,2.3783783783783785,2.2666666666666666,1.6153846153846154,1.0,1.76,1.0,1.0,1.6111111111111112,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
César Azpilicueta,Chelsea,2481,0,3,14,132,19,6.2,5.998285714285715,68.6896551724138,0.0,44.86206896551724,1.9,2.4857142857142858,37.48275862068966,3.44,2.0555555555555554,1.2666666666666666,1.0,1.1666666666666667,1.0,0,1.0,1.0,1.0,0.0,0,1.0,0.0,1.0,0,0,0,0,0,1.0,0,0,0,0
Oscar,Chelsea,NA,NA,NA,NA,NA,NA,NA,6.5125806451612895,61.214285714285715,0.0,46.142857142857146,1.7222222222222223,8.258064516129032,38.107142857142854,2.6842105263157894,1.9,2.0588235294117645,1.0,2.88,1.0,1.2,1.6363636363636365,1.8,1.0,0.0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0
Nemanja Matic,Chelsea,3122,1,3,16,90,3,5.5,7.485555555555556,81.22222222222223,0.0,63.77777777777778,2.923076923076923,4.444444444444445,55.111111111111114,3.6857142857142855,2.263157894736842,1.9583333333333333,1.0,1.8125,1.0,1.0,1.9259259259259258,1.0,1.0,0.0,0,1.0,0.0,0,1.0,0,0,0,1.0,0,0,0,0,0
André Schürrle,Chelsea,NA,NA,NA,NA,NA,NA,NA,5.138333333333333,23.928571428571427,0.0,16.46153846153846,1.4444444444444444,1.9444444444444444,13.0,1.6363636363636365,1.125,1.4285714285714286,1.0,2.1,0,1.0,1.6666666666666667,2.25,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Cesc Fàbregas,Chelsea,NA,NA,NA,NA,NA,NA,NA,7.622352941176471,99.8529411764706,0.0,80.6470588235294,1.5555555555555556,7.647058823529412,68.67647058823529,3.2962962962962963,1.9473684210526316,1.5789473684210527,1.0,1.72,1.0,1.0,1.8,1.1428571428571428,1.125,0.0,0,1.0,0.0,0,1.0,0,0,0,0,0,0,0,0,0
Eden Hazard,Chelsea,3373,14,10,19,233,42,10.8,7.95315789473684,81.60526315789474,0.0,58.36842105263158,1.1538461538461537,11.0,50.68421052631579,1.3333333333333333,1.75,1.3333333333333333,1.0,2.7857142857142856,1.0,1.0,5.0,1.6923076923076923,1.0,0.0,0,0,0.0,0,1.0,1.0,1.0,0,0,0,1.0,0,0,0
Diego Costa,Chelsea,2069,20,3,12,150,18,10.6,7.4280769230769215,42.53846153846154,0.0,27.307692307692307,2.0625,8.307692307692308,21.153846153846153,1.625,3.8,2.0625,1.0,3.1666666666666665,1.0,1.25,1.5555555555555556,1.3846153846153846,1.0,0.0,0,0,0.0,0,1.0,1.0,0,0,0,0,1.0,0,0,0
Willian,Chelsea,NA,NA,NA,NA,NA,NA,NA,6.827297297297299,53.285714285714285,0.0,39.142857142857146,1.2307692307692308,5.783783783783784,33.2,1.7142857142857142,1.7083333333333333,1.5,1.0,2.1153846153846154,0,1.0,2.1,1.375,1.0,0.0,0,0,0.0,0,0,1.5,0,0,0,0,0,0,0,0
Petr Cech,Chelsea,607,0,0,5,38,0,5.4,1.34,27.714285714285715,4.0,21.0,0.0,0.16666666666666666,12.285714285714286,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Kurt Zouma,Chelsea,647,0,0,4,40,3,4.2,2.8417142857142856,25.285714285714285,0.0,21.666666666666668,2.4,1.0571428571428572,19.0,2.125,2.4,1.5,0.0,1.0,0,0,1.3333333333333333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Didier Drogba,Chelsea,869,4,1,4,55,6,5.9,5.459696969696971,19.0,0.0,11.74074074074074,4.181818181818182,2.1818181818181817,7.958333333333333,1.8571428571428572,3.2142857142857144,1.4444444444444444,1.0,2.0,0,1.0,1.1111111111111112,1.25,1.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Fernando Torres,Chelsea,0,0,0,0,0,0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Filipe Luis,Chelsea,NA,NA,NA,NA,NA,NA,NA,2.957714285714286,58.666666666666664,0.0,42.142857142857146,1.4,0.7714285714285715,39.15384615384615,3.6153846153846154,3.0,1.9,1.0,1.25,0,0,1.75,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
John Obi Mikel,Chelsea,702,0,1,2,28,0,4.3,4.139285714285714,34.666666666666664,0.0,29.27777777777778,2.0,1.4285714285714286,26.555555555555557,2.3333333333333335,1.4,2.0,1.0,1.5,0,0,1.4,0,1.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Kasper Schmeichel,Leicester,2160,0,0,6,83,6,4.5,6.3687999999999985,38.25,3.4782608695652173,29.416666666666668,1.0,0.96,12.083333333333334,0,1.0,0,0.0,0,0,0,2.0,0,0,1.5833333333333333,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
Liam Moore,Leicester,937,0,0,1,13,0,3.9,3.711,37.27272727272727,0.0,23.09090909090909,2.5,3.0,17.818181818181817,1.8571428571428572,2.25,1.6,1.0,1.3333333333333333,0,0,1.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Wes Morgan,Leicester,3285,2,2,10,112,8,4.6,7.198108108108108,40.648648648648646,0.0,24.675675675675677,3.9166666666666665,5.378378378378378,18.89189189189189,1.9310344827586208,3.0,1.380952380952381,1.0,1.3157894736842106,1.0,1.0,1.2142857142857142,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,1.0,0
Ritchie de Laet,Leicester,1883,0,1,3,44,1,4.3,5.503636363636363,49.11538461538461,0.0,23.807692307692307,2.6842105263157894,1.2727272727272727,17.16,3.1,2.3333333333333335,1.6666666666666667,1.0,1.0,1.0,0,1.1818181818181819,1.0,1.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
Paul Konchesky,Leicester,2244,1,1,5,62,5,4.4,4.664444444444445,59.38461538461539,0.0,36.76923076923077,1.3529411764705883,2.1666666666666665,27.192307692307693,2.111111111111111,1.85,1.6666666666666667,1.0,1.25,0,1.0,1.2857142857142858,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,0
Riyad Mahrez,Leicester,2079,4,5,6,102,9,4.9,6.314705882352943,46.833333333333336,0.0,24.966666666666665,1.25,5.382352941176471,18.333333333333332,2.05,3.0555555555555554,1.4210526315789473,0.0,2.52,1.0,1.3333333333333333,2.9615384615384617,1.4545454545454546,1.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0
Anthony Knockaert,Leicester,335,0,0,1,13,0,5.0,3.8033333333333332,25.77777777777778,0.0,13.666666666666666,1.0,1.9333333333333333,11.11111111111111,2.3333333333333335,2.0,1.6666666666666667,0.0,1.3333333333333333,0,0,1.8,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Andy King,Leicester,1376,2,1,3,57,5,4.2,4.7570588235294125,35.166666666666664,0.0,26.125,2.1176470588235294,3.2941176470588234,21.333333333333332,2.5,2.25,1.1666666666666667,1.0,1.2727272727272727,0,1.0,1.25,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
Daniel Drinkwater,Leicester,1488,0,0,2,39,0,5.0,4.285555555555556,54.04347826086956,0.0,40.91304347826087,1.8888888888888888,3.0,32.47826086956522,2.4761904761904763,1.8823529411764706,2.1333333333333333,1.0,1.5,0,0,1.6,1.0,0,0.0,0,0,0.0,0,1.0,0,0,0,0,1.0,0,0,0,0
Leonardo Ulloa,Leicester,2398,11,4,9,130,14,5.0,6.6684210526315795,37.83783783783784,0.0,24.2972972972973,3.388888888888889,7.2368421052631575,17.675675675675677,2.04,6.54054054054054,2.161290322580645,1.0,2.227272727272727,0,1.2222222222222223,1.1666666666666667,1.0,1.0,0.0,0,0,0.0,0,1.0,1.0,0,0,0,0,1.0,0,0,0
